"","id","title","prediction_score"
"11445",11170,"We Are Marshall",0
"11446",12924,"The Place Promised in Our Early Days",0
"11447",30060,"The Plague Dogs",0
"11448",1247,"The Good Shepherd",0
"11449",1125,"Dreamgirls",0
"11450",8436,"The Page Turner",0
"11451",14277,"Loose Change: 2nd Edition",0
"11452",11214,"We Feed the World",0
"11453",33583,"The Decameron",0
"11454",1646,"Freedom Writers",0
"11455",58923,"When the Levees Broke: A Requiem in Four Acts",0
"11456",47143,"The Intruder",0
"11457",7736,"Katzelmacher",0
"11458",1730,"INLAND EMPIRE",0
"11459",42241,"Sebastiane",0
"11460",20537,"Caravaggio",0
"11461",12812,"Wild Side",0
"11462",8618,"The History Boys",0
"11463",1259,"Notes on a Scandal",0
"11464",20842,"Children Shouldn't Play with Dead Things",0
"11465",10908,"Inferno",0
"11466",34943,"The Face Behind the Mask",0
"11467",27067,"The Life of Jesus",0
"11468",9053,"DOA: Dead or Alive",0
"11469",1494,"Curse of the Golden Flower",0
"11470",13318,"The Bothersome Man",0
"11471",10462,"Don't Drink the Water",0
"11472",182,"The Good German",0
"11473",31048,"Sweet Land",0
"11474",1251,"Letters from Iwo Jima",0
"11475",43512,"Presenting Lily Mars",0
"11476",9656,"Black Christmas",0
"11477",5393,"Happily N'Ever After",0
"11478",14171,"Home of the Brave",0
"11479",14396,"Code Name: The Cleaner",0
"11480",1931,"Stomp the Yard",0
"11481",13967,"Miss Potter",0
"11482",9992,"Arthur and the Invisibles",0
"11483",16371,"Tell Me Something",0
"11484",19344,"Loving Annabelle",0
"11485",8275,"American Pie Presents: The Naked Mile",0
"11486",79767,"Rolling Family",0
"11487",2433,"The Young Girls of Rochefort",0
"11488",2204,"Alice in the Cities",0
"11489",42567,"David and Bathsheba",0
"11490",26518,"Old Joy",0
"11491",14449,"The Banquet",0
"11492",13771,"Venus",0
"11493",33375,"My Bollywood Bride",0
"11494",10810,"Rosario Tijeras",0
"11495",1773,"American Madness",0
"11496",11578,"The Return of Don Camillo",0
"11497",11972,"Don Camillo",0
"11498",38025,"Invisible Waves",0
"11499",27095,"Cold Showers",0
"11500",31325,"The Singer",0
"11501",4283,"Primeval",0
"11502",7457,"Alpha Dog",0
"11503",8398,"The Hitcher",0
"11504",13551,"The Dead Girl",0
"11505",36878,"Testament of Orpheus",0
"11506",19166,"House Of 9",0
"11507",43470,"A Stolen Life",0
"11508",3549,"After the Wedding",0
"11509",25648,"Time",0
"11510",11225,"Into Great Silence",0
"11511",6166,"Dinner for One",0
"11512",19629,"Red Doors",0
"11513",12183,"The Wendell Baker Story",0
"11514",56705,"Crawlspace",0
"11515",27337,"Linda Linda Linda",0
"11516",78318,"Juarez",0
"11517",37952,"The Weeping Meadow",0
"11518",46919,"Daisies",0
"11519",1265,"Bridge to Terabithia",0.5
"11520",14137,"Beer League",0
"11521",15689,"Dead Meat",0
"11522",27432,"Killer of Sheep",0
"11523",36877,"The Blood of a Poet",0
"11524",14891,"Dirty Sanchez: The Movie",0
"11525",12547,"Shadows in the Sun",0
"11526",25623,"House",0
"11527",13140,"Kenny",0
"11528",13365,"49 Up",0
"11529",10758,"Waitress",0
"11530",26594,"The Secret",0
"11531",22473,"Neverwas",0.5
"11532",51863,"Seven Up!",0
"11533",50754,"7 Plus Seven",0
"11534",74126,"Record of a Tenement Gentleman",0
"11535",16138,"R-Point",0
"11536",13668,"Catch and Release",0
"11537",7516,"Smokin' Aces",0
"11538",10075,"Blood and Chocolate",0
"11539",9760,"Epic Movie",0
"11540",9966,"The Messengers",0
"11541",1257,"Because I Said So",0
"11542",1248,"Hannibal Rising",0
"11543",9757,"Norbit",0
"11544",56165,"Billy the Kid vs. Dracula",0
"11545",90560,"Red Angel",0
"11546",5206,"The Boss of It All",-0.4
"11547",14761,"Cocaine Cowboys",0
"11548",1252,"Lonely Hearts",0
"11549",2062,"Ratatouille",0
"11550",11650,"Five Fingers",0
"11551",12580,"Izo",0
"11552",40641,"Lola",0
"11553",23544,"The Point!",0
"11554",2266,"Paris, je t'aime",0
"11555",5172,"The Astronaut Farmer",0
"11556",15962,"Murk",0
"11557",9965,"Wake Up, Ron Burgundy: The Lost Movie",0.2
"11558",13127,"SPL: Kill Zone",0
"11559",34866,"Mafioso",0
"11560",37725,"It's a Boy Girl Thing",0
"11561",40973,"Myra Breckinridge",0
"11562",63460,"Vice Squad",0
"11563",13517,"The Ugly Duckling and Me!",0
"11564",22105,"Danika",0
"11565",2016,"Days of Glory",0
"11566",3024,"The Strange Case of Dr. Jekyll and Mr. Hyde",0
"11567",47200,"Schizo",0
"11568",17266,"The Odyssey",0
"11569",9828,"Unknown",0
"11570",34038,"Magical Mystery Tour",0
"11571",71506,"Ringers - Lord of the Fans",0
"11572",74581,"Sisters of the Gion",0
"11573",9958,"Trailer Park Boys: The Movie",0
"11574",1250,"Ghost Rider",0
"11575",4169,"Breach",0
"11576",16555,"Daddy's Little Girls",0
"11577",11172,"Music and Lyrics",0
"11578",3594,"The Number 23",0
"11579",10090,"Reno 911!: Miami",0
"11580",7874,"Black Snake Moan",0
"11581",14845,"Gray Matters",0
"11582",29965,"Be with Me",0
"11583",13916,"Shooting Gallery",0
"11584",52920,"What Will You Do When You Catch Me?",0
"11585",48215,"The Dagger of Kamui",0
"11586",22485,"loudQUIETloud: A Film About the Pixies",0
"11587",13393,"My Father and My Son",0
"11588",12271,"Factory Girl",0
"11589",40394,"Salon Kitty",0
"11590",17919,"Human Trafficking",0.5
"11591",13185,"Kidulthood",0
"11592",26655,"Like Mike 2: Streetball",0
"11593",42630,"Lady in Cement",0
"11594",22172,"Street Trash",0
"11595",42721,"Fighting Elegy",0
"11596",27523,"Salvatore Giuliano",0
"11597",28955,"First Man Into Space",0
"11598",27313,"I Drink Your Blood",0
"11599",4638,"Hot Fuzz",0
"11600",68979,"Dead Heat on a Merry-Go-Round",0
"11601",11841,"The 36th Chamber of Shaolin",0
"11602",28261,"Mad Love",0
"11603",83980,"The Trial of Billy Jack",0
"11604",94393,"The Savage Innocents",0
"11605",9695,"Karla",0
"11606",24653,"The Consequences of Love",0
"11607",1993,"Golden Door",0
"11608",28710,"Kamchatka",0
"11609",28438,"The Leopard Man",0
"11610",97548,"Family Law",0
"11611",11945,"Emil in Lonneberga",0
"11612",12554,"Citizen X",0.5
"11613",26598,"Cats",0
"11614",5691,"The Canterbury Tales",0
"11615",6443,"The Forest for the Trees",0
"11616",1738,"Next",0
"11617",1253,"Breaking and Entering",0.1
"11618",38021,"Changing Times",0
"11619",15325,"God Grew Tired of Us",0
"11620",34389,"Iraq in Fragments",0
"11621",15163,"Amazing Grace",0
"11622",14375,"Romanzo criminale",0
"11623",10845,"2001 Maniacs",0
"11624",31659,"Wise Guys",0
"11625",15582,"Teen Wolf Too",0
"11626",42999,"The Grim Reaper",0
"11627",31015,"Body Count",0
"11628",1949,"Zodiac",0
"11629",11330,"Pusher III: I'm the Angel of Death",0
"11630",99259,"Eight Deadly Shots",0
"11631",10942,"Babylon 5: The Gathering",0
"11632",7006,"White Noise 2: The Light",0
"11633",27040,"Meshes of the Afternoon",0
"11634",11199,"Wild Hogs",0
"11635",41393,"Zyzzyx Road",0
"11636",9784,"Man About Town",0
"11637",25530,"First on the Moon",0
"11638",36610,"Wolf",0
"11639",50812,"Unfaithfully Yours",0
"11640",27864,"The Lathe of Heaven",0
"11641",8965,"Atlantis: Milo's Return",0
"11642",14710,"The Westerner",0
"11643",14624,"The Ultimate Gift",0
"11644",1271,"300",0
"11645",10790,"The Abandoned",0
"11646",18019,"Julius Caesar",0
"11647",64142,"Three Smart Girls",0
"11648",61648,"Something in the Wind",0
"11649",14055,"Starter for 10",0
"11650",2267,"The Last Mimzy",0
"11651",6691,"Priceless",0
"11652",1255,"The Host",0
"11653",47249,"America America",0
"11654",49709,"Kippur",0
"11655",31040,"The Situation",0
"11656",50185,"Diary of a Hitman",0
"11657",25105,"Flower Drum Song",0
"11658",2977,"Becoming Jane",0
"11659",15664,"Right at Your Door",0
"11660",25062,"A Taste of Honey",0
"11661",16727,"The Namesake",0
"11662",5413,"Omagh",0
"11663",46916,"Samurai Spy",0
"11664",52679,"The Last Command",0
"11665",14434,"I Think I Love My Wife",0
"11666",27919,"The Second Chance",0
"11667",47837,"The Fugitive Kind",0
"11668",11494,"Wilderness",0
"11669",19936,"Hipnos",0
"11670",9963,"Premonition",0.4
"11671",14001,"Dead Silence",0
"11672",2355,"Reign Over Me",0
"11673",16385,"Pride",0
"11674",7485,"Shooter",0
"11675",9793,"The Hills Have Eyes 2",0
"11676",1273,"TMNT",0
"11677",17388,"The Italian",0
"11678",4657,"Jindabyne",0
"11679",42595,"The Spider's Stratagem",0
"11680",19495,"Nomad: The Warrior",0
"11681",27263,"The Tall Target",0
"11682",10051,"Avenue Montaigne",0
"11683",9075,"Black Book",0
"11684",20527,"Love and Honor",0
"11685",8199,"Dreamland",0
"11686",37513,"The Quiet Duel",0
"11687",43976,"A Moment of Innocence",0
"11688",43974,"The Silence",0
"11689",83346,"It's Impossible to Learn to Plow by Reading Books",0
"11690",30081,"R.S.V.P.",0
"11691",17677,"The Five Pennies",0
"11692",56474,"Philanthropy",0
"11693",42066,"Ladies in Retirement",0
"11694",11958,"Not For, or Against (Quite the Contrary)",0
"11695",192675,"Eklavya: The Royal Guard",0
"11696",5177,"Dark Horse",0
"11697",20122,"Damnation",0
"11698",33673,"His Kind of Woman",0
"11699",297853,"Turn of Faith",0
"11700",18437,"The Darwin Awards",0
"11701",38432,"The Tarnished Angels",0
"11702",8270,"The Lookout",0
"11703",9955,"Blades of Glory",0
"11704",16201,"Armbryterskan från Ensamheten",0
"11705",57241,"Kissed by Winter",0
"11706",10172,"Are We Done Yet?",0
"11707",1683,"The Reaping",0
"11708",10107,"Firehouse Dog",0.5
"11709",1267,"Meet the Robinsons",0
"11710",16018,"American Hardcore",0
"11711",22311,"The Inglorious Bastards",0
"11712",13249,"Seraphim Falls",0
"11713",175027,"Double Harness",0
"11714",1272,"Sunshine",0
"11715",23024,"Judge Priest",0
"11716",1590,"Copying Beethoven",0
"11717",32390,"Royal Palace",0
"11718",9903,"The Hoax",0
"11719",28433,"No Way Out",0
"11720",22549,"Ulysses' Gaze",0
"11721",10798,"Sky Fighters",0
"11722",47848,"Scent of a Woman",0
"11723",102227,"Welcome Back, Mr. McDonald",-0.1
"11724",13377,"How the Grinch Stole Christmas!",0
"11725",14945,"Origin: Spirits of the Past",0
"11726",11515,"Goya's Ghosts",0
"11727",7183,"Perfect Stranger",0
"11728",8271,"Disturbia",0
"11729",1534,"Pathfinder",0
"11730",13158,"Aqua Teen Hunger Force Colon Movie Film for Theaters",0
"11731",118536,"The Private Affairs of Bel Ami",0
"11732",23397,"Straight Time",0
"11733",35838,"Tristana",0
"11734",20405,"Puccini for Beginners",0
"11735",18777,"Slow Burn",0
"11736",16392,"Redline",0
"11737",17422,"Summer Palace",0
"11738",63951,"In the Year of the Pig",0
"11739",32627,"The MacKintosh Man",0
"11740",1407,"La Vie en Rose",0
"11741",81309,"Man - Woman Wanted",0
"11742",15534,"Griffin & Phoenix",0
"11743",30694,"The Resurrected",0
"11744",1441,"The Contract",0
"11745",6145,"Fracture",0
"11746",9843,"Big Nothing",0
"11747",54659,"Woman on the Beach",0
"11748",48994,"Smash-Up: Story of a Woman",0
"11749",18767,"Island of Fire",0
"11750",10294,"Vacancy",0
"11751",32623,"Night of the Ghouls",0
"11752",1987,"Benny's Video",0
"11753",13067,"In the Land of Women",0
"11754",10111,"Confetti",0
"11755",30307,"The Devil Commands",0
"11756",1268,"Mr. Bean's Holiday",0
"11757",185158,"The Grace Lee Project",0
"11758",21810,"Adam & Paul",0
"11759",9785,"The Invisible",0
"11760",13280,"Kickin' It Old Skool",0
"11761",14636,"The Condemned",0
"11762",559,"Spider-Man 3",0
"11763",1950,"Lucky You",0
"11764",13352,"It's a Very Merry Muppet Christmas Movie",0
"11765",28304,"The Furies",0
"11766",20553,"21 Up",0
"11767",24397,"Kiss Me Again",0
"11768",20525,"Hana",0
"11769",13894,"Sharkwater",0
"11770",38907,"West",0
"11771",18549,"Flannel Pajamas",0
"11772",37933,"Tales from Earthsea",0
"11773",20025,"Thieves' Highway",0
"11774",14240,"Maniac Cop",0
"11775",13574,"Year of the Dog",0
"11776",13569,"Thr3e",0
"11777",49081,"The Rocket: The Legend of Rocket Richard",0
"11778",17439,"Diggers",0
"11779",13171,"The Ex",0
"11780",16447,"Woman Is the Future of Man",0
"11781",4977,"Paprika",0
"11782",15008,"The Flying Scotsman",0
"11783",31866,"Sylvia Scarlett",0
"11784",46875,"Fixed Bayonets!",0
"11785",27904,"Syndromes and a Century",0
"11786",11705,"Red Road",0
"11787",19947,"The Adventures of Mark Twain",0
"11788",43969,"At Five in the Afternoon",0
"11789",2269,"Day Watch",0
"11790",11798,"This Is England",0
"11791",28772,"One Night in Mongkok",0
"11792",1919,"Away from Her",0
"11793",4964,"Knocked Up",0.4
"11794",2976,"Hairspray",0
"11795",8421,"Zidane - A 21st Century Portrait",0
"11796",41380,"The Prodigal Son",0
"11797",1562,"28 Weeks Later",0
"11798",13159,"Georgia Rule",0
"11799",14547,"Delta Farce",0
"11800",11205,"Wheels on Meals",0
"11801",36676,"Jonestown: The Life and Death of Peoples Temple",0
"11802",38077,"Red Dust",0
"11803",10004,"Desperation",0
"11804",43618,"Tokyo Olympiad",0
"11805",43397,"Caught",0
"11806",25395,"Blood Trails",0
"11807",810,"Shrek the Third",0
"11808",5723,"Once",0
"11809",285,"Pirates of the Caribbean: At World's End",0
"11810",12526,"Bug",0
"11811",3432,"Mr. Brooks",0
"11812",1872,"Rise: Blood Hunter",0
"11813",15568,"Gracie",0
"11814",14208,"The Librarian: Return to King Solomon's Mines",0
"11815",14207,"The Librarian: Quest for the Spear",0
"11816",24200,"Fay Grim",0
"11817",50153,"The Man from Planet X",0
"11818",18902,"Zoo",0
"11819",5488,"I'm a Cyborg, But That's OK",0
"11820",15860,"Dragon Tiger Gate",0
"11821",8748,"Eagle vs Shark",0
"11822",3489,"88 Minutes",0
"11823",55823,"The Great War",0
"11824",10063,"The Breed",0
"11825",13979,"Day Night Day Night",0
"11826",12225,"Cashback",0
"11827",298,"Ocean's Thirteen",0
"11828",10832,"Them",0
"11829",36143,"Flanders",0
"11830",14064,"Ten Canoes",0
"11831",13742,"Satan",0
"11832",2241,"Sun Alley",0
"11833",39465,"Godzilla vs. Mothra",0
"11834",12561,"Godzilla vs. Destoroyah",0
"11835",36679,"Godzilla vs. King Ghidorah",0
"11836",40765,"The Ghost Ship",-0.1
"11837",30574,"Experiment Perilous",0
"11838",37959,"GO",0
"11839",18206,"Alone With Her",0
"11840",1691,"Hostel: Part II",0
"11841",29617,"Remember the Night",0
"11842",1990,"Paranoid Park",0
"11843",170261,"The Legend of Sleepy Hollow",0
"11844",22049,"Starcrash",0
"11845",9408,"Surf's Up",0
"11846",1979,"Fantastic 4: Rise of the Silver Surfer",0
"11847",14043,"Nancy Drew",0
"11848",10288,"Fido",0
"11849",74055,"L'iceberg",0
"11850",45664,"Who the #$&% Is Jackson Pollock?",0
"11851",1991,"Death Proof",0
"11852",43353,"Robot Monster",0
"11853",9952,"Rescue Dawn",0.5
"11854",60400,"The Blue Bird",0
"11855",32004,"The Wedding Night",0
"11856",17035,"The Moguls",0
"11857",17320,"The TV Set",0
"11858",21427,"The Valet",0
"11859",17660,"Dodge City",0
"11860",9724,"The Mistress of Spices",0
"11861",1294,"Four Minutes",0
"11862",33294,"In Your Hands",0
"11863",57425,"Once You're Born You Can No Longer Hide",0
"11864",42700,"The Night of the Generals",0
"11865",12713,"Comedy of Power",0
"11866",25875,"Silk",0
"11867",12543,"Breaking News",0
"11868",13120,"In Search of a Midnight Kiss",0
"11869",34573,"Alice in Wonderland",0
"11870",71822,"The Mystery of Picasso",0
"11871",13807,"Exiled",0
"11872",11211,"Bring It On: All or Nothing",0
"11873",27138,"Sybil",0.1
"11874",85535,"David Holzman's Diary",0
"11875",2748,"Journey to Italy",0
"11876",54934,"Swoon",0
"11877",125025,"East Side Story",0
"11878",55859,"Knock On Wood",0
"11879",27464,"O.C. and Stiggs",0
"11880",122291,"The Homecoming",0
"11881",28666,"The Woman Chaser",0
"11882",41930,"Uranus",0
"11883",75350,"American Friends",0
"11884",77621,"Within Our Gates",0
"11885",43229,"Johnny Tremain",0
"11886",266525,"Alan & Naomi",0
"11887",9815,"Goal! II: Living the Dream",0
"11888",12695,"Still Smokin",0
"11889",32575,"Putney Swope",0
"11890",49870,"The Power of Nightmares",0
"11891",37985,"The Trials Of Darryl Hunt",0
"11892",42464,"O Lucky Man!",0
"11893",2359,"Sicko",0
"11894",442,"Popular Music",0
"11895",25150,"Awesome; I Fuckin' Shot That!",0
"11896",63096,"Tea and Sympathy",0
"11897",43836,"The Man in the Iron Mask",0
"11898",1988,"A Mighty Heart",0
"11899",3021,"1408",0
"11900",2196,"Death at a Funeral",0
"11901",18425,"Clubland",0
"11902",19606,"High Road to China",0
"11903",1571,"Live Free or Die Hard",0
"11904",2959,"License to Wed",0
"11905",6022,"Evening",0
"11906",2698,"Evan Almighty",0
"11907",1858,"Transformers",0
"11908",14125,"Captivity",0
"11909",675,"Harry Potter and the Order of the Phoenix",0
"11910",3563,"I Now Pronounce You Chuck & Larry",0
"11911",40618,"Bedtime Story",0
"11912",26185,"McQ",0
"11913",31652,"The Mean Season",0
"11914",30443,"Back in Action",0
"11915",18763,"Heart of the Dragon",0
"11916",13491,"Arn: The Knight Templar",0
"11917",11404,"Driving Lessons",0
"11918",16083,"First Snow",0.2
"11919",37292,"Broken Arrow",0
"11920",27683,"The Last Time",0.4
"11921",13402,"Re-cycle",0
"11922",19968,"No Time For Sergeants",0
"11923",24582,"Manufactured Landscapes",0
"11924",4688,"Across the Universe",0
"11925",13337,"Broken English",0
"11926",27359,"Brand Upon the Brain! A Remembrance in 12 Chapters",0
"11927",101897,"Boris and Natasha",0
"11928",54494,"The Sterile Cuckoo",0
"11929",10857,"When the Wind Blows",0
"11930",81847,"The Dawn Patrol",0
"11931",43898,"The Lives of a Bengal Lancer",0
"11932",44502,"The Piano Tuner of Earthquakes",0
"11933",18632,"A Dog's Breakfast",0
"11934",32444,"Dorian Blues",0
"11935",7547,"Come Early Morning",0
"11936",10074,"Hot Rod",0.2
"11937",2270,"Stardust",0
"11938",757,"Murder Most Foul",0
"11939",15581,"Who's Your Caddy?",0
"11940",14219,"Skinwalkers",0
"11941",35,"The Simpsons Movie",0
"11942",5857,"I Know Who Killed Me",0
"11943",3638,"No Reservations",0.5
"11944",6589,"Underdog",0
"11945",8669,"Charlie Bartlett",0
"11946",15934,"El cantante",0
"11947",2503,"The Bourne Ultimatum",0
"11948",14123,"Bratz",0
"11949",88527,"Cruel Story of Youth",0
"11950",155386,"La Sierra",0
"11951",4516,"My Best Friend",0
"11952",8141,"You Kill Me",0
"11953",59995,"Wild Tigers I Have Known",0
"11954",14217,"Reincarnation",0
"11955",54546,"China Blue",0
"11956",10795,"Tell No One",0
"11957",20163,"Man's Job",0
"11958",31777,"Morning Glory",0
"11959",33916,"Czech Dream",0
"11960",24159,"12:08 East of Bucharest",0
"11961",1721,"All the Way Boys",0
"11962",31601,"Teachers",0
"11963",25360,"Jack the Giant Killer",0
"11964",34588,"If I Were You",0
"11965",40060,"The Manitou",0
"11966",18650,"Miss Julie",0
"11967",8363,"Superbad",0
"11968",4658,"Arctic Tale",0
"11969",5956,"Joshua",0
"11970",6535,"Talk to Me",0
"11971",1127,"Princesses",0
"11972",9847,"The Tripper",0
"11973",23861,"Command Decision",0
"11974",1393,"The Cave of the Yellow Dog",0
"11975",2701,"Abraham",0
"11976",12455,"The Young Lieutenant",0
"11977",28049,"Kill Baby, Kill",0
"11978",23495,"The War Tapes",0
"11979",13074,"Resurrecting the Champ",0
"11980",17274,"American Pastime",0
"11981",17350,"The Brice Man",0
"11982",21494,"Moliere",0
"11983",5174,"Rush Hour 3",0
"11984",28742,"1991: The Year Punk Broke",0
"11985",9703,"The Last Legion",0
"11986",22085,"The Last Casino",0
"11987",3542,"Lady Chatterley",0
"11988",43750,"Under the Yum-Yum Tree",0
"11989",9750,"Balls of Fury",0
"11990",10760,"Sydney White",0
"11991",4349,"The Kingdom",0
"11992",14223,"Wind Chill",0
"11993",13068,"Rocket Science",0
"11994",9561,"TerrorStorm: A History of Government-Sponsored Terrorism",0
"11995",14144,"Daddy Day Camp",0
"11996",4858,"The Invasion",0
"11997",10431,"War",0
"11998",15156,"Illegal Tender",0
"11999",12435,"The Nanny Diaries",0
"12000",14877,"September Dawn",0
"12001",2082,"Halloween",0
"12002",11835,"Death Sentence",0
"12003",1845,"2 Days in Paris",0
"12004",14229,"Do You Like Hitchcock?",0
"12005",13385,"Brighton Rock",0
"12006",6609,"Keoma",0
"12007",45211,"Face to Face",0
"12008",48169,"The Mercenary",0
"12009",13958,"The King of Kong",0
"12010",81700,"The Wool Cap",0
"12011",2335,"Taxi 4",0
"12012",10961,"Behind the Mask: The Rise of Leslie Vernon",0
"12013",22779,"Victory Through Air Power",0
"12014",10071,"The Brothers Solomon",0
"12015",4351,"Bordertown",0
"12016",12994,"The Nines",0
"12017",42735,"Die! Die! My Darling!",0.5
"12018",2882,"Hunting and Gathering",0
"12019",53975,"New Wave",0
"12020",13501,"The Good Night",0
"12021",6916,"Watch Out, We're Mad",0
"12022",84242,"Stories of Lost Souls",0
"12023",1992,"Planet Terror",0
"12024",5176,"3:10 to Yuma",0.5
"12025",4141,"Shoot 'Em Up",0
"12026",13173,"The Ten",0.6
"12027",14348,"An Evening with Kevin Smith",0
"12028",14786,"Gotti",0
"12029",31058,"Bitter Rice",0
"12030",19583,"Fierce People",0.5
"12031",4347,"Atonement",0
"12032",13529,"Daft Punk's Electroma",0
"12033",13241,"My Winnipeg",0
"12034",523,"Requiem",0
"12035",2009,"4 Months, 3 Weeks and 2 Days",0
"12036",12901,"No End in Sight",0
"12037",13722,"Mercenary for Justice",0
"12038",3469,"Far from the Madding Crowd",0
"12039",4413,"The Brave One",0
"12040",6973,"In the Valley of Elah",0
"12041",7913,"Rang De Basanti",0
"12042",15019,"I Could Never Be Your Woman",0.2
"12043",77210,"Design for Living",0
"12044",4629,"December Boys",0
"12045",15361,"Shanghai Kiss",0
"12046",5353,"The Hunting Party",0
"12047",2252,"Eastern Promises",0
"12048",63607,"27 Missing Kisses",0
"12049",13072,"Brooklyn Rules",0
"12050",30365,"An Unreasonable Man",0
"12051",42170,"Vengeance Is Mine",0
"12052",13754,"Tekkonkinkreet",0
"12053",14284,"In the Shadow of the Moon",0
"12054",20308,"Stephanie Daley",0
"12055",6641,"Love and Other Disasters",0
"12056",15071,"The Contractor",0
"12057",8414,"Interview",0
"12058",10425,"The Death and Life of Bobby Z",0
"12059",24170,"Private Fears in Public Places",0
"12060",20942,"House of Bamboo",0
"12061",7737,"Resident Evil: Extinction",0
"12062",13257,"Mr. Woodcock",0
"12063",10030,"Good Luck Chuck",0
"12064",5915,"Into the Wild",0
"12065",13680,"The Game Plan",0
"12066",4588,"Lust, Caution",0
"12067",14313,"Feast of Love",0
"12068",2728,"Postal",0.2
"12069",2274,"The Seeker: The Dark Is Rising",0
"12070",9038,"The Heartbreak Kid",0
"12071",7211,"Dan in Real Life",0
"12072",4538,"The Darjeeling Limited",0
"12073",2001,"We Own the Night",0
"12074",4517,"Elizabeth: The Golden Age",0
"12075",4566,"Michael Clayton",0
"12076",4520,"Sleuth",0.5
"12077",6615,"Lars and the Real Girl",0
"12078",4513,"30 Days of Night",0
"12079",5125,"Rendition",0
"12080",3877,"Things We Lost in the Fire",0
"12081",8954,"Reservation Road",0
"12082",4771,"Gone Baby Gone",0
"12083",10759,"The Comebacks",0
"12084",14251,"Weirdsville",0
"12085",14848,"The Dog Problem",0
"12086",14930,"Relative Strangers",0
"12087",9773,"Alien Autopsy",0
"12088",13538,"Straightheads",0
"12089",18421,"Climates",0
"12090",4512,"The Assassination of Jesse James by the Coward Robert Ford",0
"12091",84972,"Chronicle of a Summer",0
"12092",37954,"The Breaking Point",0
"12093",39893,"The Nanny",0
"12094",13197,"10th & Wolf",0
"12095",15048,"Beaufort",-0.1
"12096",14041,"Civic Duty",0
"12097",9898,"The Killing Floor",0
"12098",1922,"Irina Palm",0
"12099",41044,"I'm Reed Fish",0
"12100",84567,"Between Heaven and Hell",0
"12101",15669,"The Final Season",0
"12102",2011,"Persepolis",0
"12103",5708,"Control",0
"12104",5951,"The Jane Austen Book Club",0
"12105",114033,"...And the Pursuit of Happiness",0
"12106",13319,"Frost Bite",0
"12107",33688,"Jonny Vang",0
"12108",20646,"Graveyard of Honor",0
"12109",90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",0
"12110",18613,"Fugitive Pieces",0
"12111",9911,"Outlaw",0
"12112",27419,"Les Bonnes Femmes",0
"12113",15667,"The Last Winter",0
"12114",14753,"Silk",0
"12115",46067,"Mary, Queen of Scots",-0.2
"12116",50155,"Can't Help Singing",0
"12117",13066,"I Want Someone to Eat Cheese With",0
"12118",27827,"Manufacturing Dissent",0
"12119",3603,"Black Sheep",0
"12120",2014,"The Edge of Heaven",0
"12121",17202,"Why Did I Get Married?",0
"12122",663,"Saw IV",0
"12123",9262,"My Mom's New Boyfriend",0
"12124",15651,"For the Bible Tells Me So",0
"12125",27276,"Gemini",0
"12126",95560,"The Monster Walks",0
"12127",25476,"Scum",0
"12128",48301,"Return to the 36th Chamber",0
"12129",29362,"Full of It",0
"12130",33931,"The Sea Wolf",0
"12131",12646,"Valhalla",0
"12132",20605,"The City of Violence",0
"12133",14279,"My Kid Could Paint That",0
"12134",20607,"Dawn Breaks, Which Is No Small Thing",0
"12135",2015,"Secret Sunshine",0
"12136",28007,"The Reckless Moment",0
"12137",7347,"Elite Squad",0
"12138",14421,"The Year My Parents Went On Vacation",0
"12139",5718,"King of California",0
"12140",5126,"Martian Child",0
"12141",16126,"Flight of the Living Dead: Outbreak on a Plane",0
"12142",18731,"Last Hero in China",0
"12143",37005,"All Souls Day: Dia de los Muertos",0
"12144",18442,"Decoys",0
"12145",42173,"Chilly Scenes of Winter",0
"12146",4982,"American Gangster",0
"12147",5559,"Bee Movie",0
"12148",25755,"Citizen Dog",0
"12149",7972,"Before the Devil Knows You're Dead",0
"12150",2013,"The Diving Bell and the Butterfly",0
"12151",6977,"No Country for Old Men",0.5
"12152",39127,"Ripley Under Ground",0
"12153",4953,"Be Kind Rewind",0
"12154",10520,"Itty Bitty Titty Committee",0
"12155",26336,"Crazy Love",0
"12156",37368,"The Fugitive",0
"12157",19026,"Azur & Asmar: The Princes' Quest",0
"12158",5123,"August Rush",0
"12159",16203,"Space Is the Place",0
"12160",53827,"The Dawn Rider",0
"12161",18612,"The Desperate Hours",0
"12162",5817,"You, the Living",0
"12163",13363,"The Man from Earth",0
"12164",43987,"No Mercy for the Rude",0
"12165",32726,"Hellfighters",0
"12166",4515,"Lions for Lambs",0
"12167",5375,"Fred Claus",0
"12168",2310,"Beowulf",0.1
"12169",2284,"Mr. Magorium's Wonder Emporium",0
"12170",6639,"Love in the Time of Cholera",0
"12171",4723,"Southland Tales",0
"12172",29162,"Ever Since the World Ended",0
"12173",48267,"The American Soldier",0
"12174",16768,"An Evening with Kevin Smith 2: Evening Harder",0
"12175",21296,"Kansas City Confidential",0
"12176",24732,"Harrison Bergeron",0
"12177",10251,"5ive Girls",0
"12178",15006,"Rails & Ties",0
"12179",24060,"Darfur Now",0
"12180",34898,"Heavens Fall",0
"12181",12555,"I Served the King of England",0
"12182",22606,"Texas Terror",0
"12183",13561,"Murder Party",0
"12184",13168,"Smiley Face",0
"12185",20714,"12",0
"12186",11148,"XXY",0
