"","id","title","score"
"9913",50435,"Bilitis",5.49806751901724
"9914",78140,"Billy Jack Goes to Washington",5.14149895302462
"9915",277631,"Birch Interval",6.49453118853963
"9916",106876,"The Black Panther",5.44482467661283
"9917",50374,"Black Sunday",8.327787830488
"9918",28844,"Velluto nero",6.11152409511778
"9919",42217,"Bobby Deerfield",6.49002031419652
"9920",122487,"Bolwieser",6.95856833415685
"9921",19108,"Breaker! Breaker!",6.48932209011127
"9922",5902,"A Bridge Too Far",8.08679123891164
"9923",44645,"Bruce Lee: The Legend",4.86899377749305
"9924",11291,"Bröderna Lejonhjärta",6.88558360195129
"9925",42269,"C'eravamo tanto amati",8.3182172656222
"9926",61581,"California",2.99848385116533
"9927",64133,"Le camion",5.3955358291836
"9928",5800,"Can I Do It Till I Need Glasses?",6.2202773684316
"9929",66160,"Can ku da ci sha",3.956985411073
"9930",114423,"Canal Zone",3.27678369582134
"9931",14612,"Candleshoe",6.57862697387049
"9932",24655,"The Car",4.61876258343455
"9933",8128,"Čarodějův učeň",7.32417637216947
"9934",56379,"Casotto",7.35605034024521
"9935",289207,"Catastrophe",6.40452105064403
"9936",5781,"Cet obscur objet du désir",8.67553659671656
"9937",61540,"La Ragazza dal Pigiama Giallo",4.98560107178857
"9938",83834,"The Child",1.81072521838867
"9939",48852,"The Choirboys",5.65668975295864
"9940",42200,"Ciao maschio",5.19816441748354
"9941",29420,"Cinderella 2000",2.36944875839702
"9942",52810,"Il cinico, l'infame, il violento",7.10244437503903
"9943",840,"Close Encounters of the Third Kind",9.17775932954515
"9944",186584,"Code Name: Diamond Head",3.37174267953526
"9945",50076,"Confessions from a Holiday Camp",3.66121537091156
"9946",167583,"Corleone",7.16526334372168
"9947",292133,"Battaglie negli spazi stellari",3.04514723013685
"9948",86727,"Le Crabe-Tambour",5.1047744032018
"9949",224,"Człowiek z marmuru",7.84563294755417
"9950",25763,"Damnation Alley",6.36422982605827
"9951",64976,"Day of the Animals",6.52547012079696
"9952",162505,"De cierta manera",5.24870077394727
"9953",40343,"Death Weekend",5.33167523631327
"9954",20416,"The Deep",8.17406592899345
"9955",31579,"God Told Me To",5.9993610558648
"9956",18775,"Demon Seed",6.26501684923049
"9957",56935,"La dentellière",6.82850795149301
"9958",14262,"Desperate Living",6.25543514448977
"9959",32097,"Le diable probablement",7.19992248319331
"9960",80220,"Diabolo menthe",7.58427279989506
"9961",105403,"Diamanti sporchi di sangue",2.5217878148756
"9962",32029,"The Domino Principle",6.47463496825442
"9963",121530,"Drenge",6.45078488435795
"9964",150223,"Древо желания",7.17362645821276
"9965",19067,"The Duellists",7.25011903148201
"9966",24101,"The Easter Bunny Is Comin' to Town",5.63654646507691
"9967",28324,"Emanuelle e gli ultimi cannibali",6.27779728089288
"9968",28325,"Emanuelle - Perché violenza alle donne?",4.27207229744933
"9969",20785,"Emmet Otter's Jug-Band Christmas",8.59471622456078
"9970",42218,"Empire of the Ants",4.22509310486525
"9971",3030,"End of the World",4.16362657271122
"9972",121890,"An Enemy of the People",6.98796930049479
"9973",37258,"Equus",6.62825054128002
"9974",28485,"Escalofrío",6.26760305814392
"9975",116312,"La escopeta nacional",7.59267665879975
"9976",11586,"Exorcist II: The Heretic",5.4001586906575
"9977",39342,"Fight for Your Life",7.65290042019094
"9978",90121,"Death Force",3.90245850939176
"9979",255906,"Il figlio dello sceicco",5.25298045368881
"9980",53197,"Le fond de l'air est rouge",3.99187065476337
"9981",38802,"For the Love of Benji",4.45773270703974
"9982",197489,"The Four Feathers",5.54476351982735
"9983",126947,"Fraternity Row",6.20087521571635
"9984",16084,"Freaky Friday",6.86857584156672
"9985",24109,"Fun with Dick and Jane",6.97844203654305
"9986",40261,"Il gatto dagli occhi di giada",4.55435085866737
"9987",17689,"The Gauntlet",8.33498990583353
"9988",292610,"Il ginecologo della mutua",5.99999167652118
"9989",42229,"Una giornata particolare",6.89866255055851
"9990",14741,"The Goodbye Girl",7.36407397160209
"9991",150658,"Goodbye & Amen",8.32087143659442
"9992",54194,"Koko, le gorille qui parle",3.93819853147825
"9993",149507,"گزارش‎‎",6.53794422071948
"9994",19731,"Grand Theft Auto",6.25222716163969
"9995",38362,"Bluff - Storia di truffe e di imbroglioni",7.67773675488438
"9996",50849,"Il grande attacco",3.24318140649633
"9997",41384,"The Grateful Dead",4.57339159704033
"9998",29737,"Greased Lightning",7.05051598322315
"9999",122515,"The Great Bank Hoax",6.28057955932325
"10000",44005,"The Great Texas Dynamite Chase",5.25129952438464
"10001",69903,"The Greatest",5.95712597891705
"10002",28656,"Greta - Haus ohne Männer",4.99469346239294
"10003",64923,"Gulliver's Travels",4.02054938158566
"10004",85325,"Citizen's Band",7.64783234686009
"10005",112058,"The Happy Hooker Goes To Washington",4.5303613333898
"10006",29964,"Haunts",2.63577637853765
"10007",14140,"Herbie Goes To Monte Carlo",6.61227807831317
"10008",12535,"High Anxiety",6.93380759645003
"10009",206899,"悲愁物語",5.83296568488091
"10010",58435,"Hitler - Ein Film aus Deutschland",3.87466530283021
"10011",83001,"Hollywood High",4.60730822487917
"10012",23761,"Alice Sweet Alice",6.48794908136672
"10013",1421,"L'Homme qui aimait les femmes",8.31230047410096
"10014",62847,"The Hound of the Baskervilles",4.53634098121803
"10015",25623,"ハウス",6.70515084425737
"10016",42230,"猩猩王",4.90610231749578
"10017",22124,"洪熙官",5.32682016459337
"10018",36767,"Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon",5.92327230555891
"10019",66092,"I Never Promised You a Rose Garden",6.65936785432072
"10020",25388,"March or Die",6.29801126939498
"10021",118802,"Il... Belpaese",5.79468965438402
"10022",42220,"In nome del papa re",5.43987709164821
"10023",40231,"The Incredible Melting Man",4.03828233467801
"10024",110123,"Incredible Rocky Mountain Race",3.08944197997177
"10025",364834,"Los indolentes",2.51005149845063
"10026",80155,"Inkognito iz Peterburga",6.46265839387727
"10027",39340,"Interno di un convento",6.12203799886409
"10028",270336,"Kadin Hamlet",6.10247092007244
"10029",92853,"Io ho paura",3.33080170132017
"10030",54313,"Io sono un autarchico",5.95578532632208
"10031",46278,"Iφιγένεια",6.15137890231084
"10032",26932,"The Island of Dr. Moreau",6.77945829968574
"10033",70926,"Islands in the Stream",6.42037931228532
"10034",260886,"Italia: Ultimo atto?",4.93934169229403
"10035",11834,"Jabberwocky",6.80434379161974
"10036",18758,"Jian hua yan yu Jiang Nan",5.69746649194738
"10037",41426,"Jubilee",5.36689773464249
"10038",74822,"Le Juge Fayard dit le shériff",6.17288932423835
"10039",42222,"Julia",8.67575650876905
"10040",107426,"Julio comienza en julio",6.17069203178902
"10041",39008,"Jäniksen vuosi",7.42450258649988
"10042",11598,"The Kentucky Fried Movie",9.08374817653679
"10043",77632,"Kid Vengeance",1.92025438370451
"10044",27432,"Killer of Sheep",8.22535936932185
"10045",30315,"Kingdom of the Spiders",5.34028080889378
"10046",17909,"Ko to tamo peva",9.52522766018945
"10047",114570,"Οι κυνηγοί",5.5373036721678
"10048",27328,"The Last House on Dead End Street",3.52880072948345
"10049",55628,"The Last Remake of Beau Geste",6.7529787441198
"10050",72277,"The Last Wave",7.86805045998089
"10051",42228,"The Late Show",6.15133557948637
"10052",68123,"Leidenschaftliche Blümchen",4.27579225257644
"10053",81189,"Die Liebesbriefe einer portugiesischen Nonne",6.16237947860517
"10054",47794,"Les liens de sang",7.93108478617317
"10055",198511,"Die linkshändige Frau",6.47988061435071
"10056",77078,"A Little Night Music",3.80031909000441
"10057",37749,"Looking for Mr. Goodbar",9.20455956484346
"10058",77360,"El lugar sin límites",6.66863988000524
"10059",38323,"Ma-ma",7.4313779288279
"10060",84765,"Mababangong Bangungot",6.43242711131645
"10061",31037,"MacArthur",6.03859894773477
"10062",42223,"La vie devant soi",6.49915620542256
"10063",19946,"Mannaja",4.3079976103034
"10064",40139,"Mansion of the Doomed",3.34804663357427
"10065",222600,"Matinée",7.56401014699536
"10066",27861,"Мимино",7.96724556827514
"10067",26113,"מבצע יונתן",6.95528622698712
"10068",92309,"The Monkey Hustle",4.01064026008258
"10069",59527,"Pleasure at Her Majesty's",4.99369646926707
"10070",99846,"Moonshine County Express",5.37522729248161
"10071",69517,"Mort d'un pourri",7.28115272760291
"10072",37049,"The Mouse and His Child",6.20397273157073
"10073",131172,"Nasty Habits",6.65747943474988
"10074",38837,"Неоконченная пьеса для механического пианино",7.75995590021807
"10075",26537,"Nestor, the Long-Eared Christmas Donkey",6.39714809734369
"10076",12637,"New York, New York",6.62369386606315
"10077",86814,"News from Home",4.41948331714775
"10078",40585,"Nous irons tous au paradis",7.55562251688461
"10079",24032,"Oh, God!",6.34158386956334
"10080",50379,"One on One",6.5842611936825
"10081",64627,"Operation Ganymed",5.4025611539152
"10082",12707,"Orca: The Killer Whale",7.05140003882344
"10083",80844,"The Other Side of Midnight",6.48688442010098
"10084",112731,"Outlaw Blues",5.66946984529393
"10085",41923,"Outrageous!",6.48510810336654
"10086",86239,"The Pack",2.96360925294877
"10087",42225,"Padre padrone",7.43895143654724
"10088",65320,"I padroni della città",5.25151857150382
"10089",105398,"Passi di morte perduti nel buio",5.89340484157485
"10090",41298,"El patrullero 777",6.50099843293884
"10091",27591,"The People That Time Forgot",6.66315792779228
"10092",11114,"Pete's Dragon",7.40995680556098
"10093",29493,"A Piece of the Action",8.42291694673964
"10094",11055,"Piedone l'africano",6.91395178395986
"10095",90019,"Poliziotto senza paura",7.0867811124238
"10096",95096,"Poliziotto sprint",2.75300751285462
"10097",150191,"Il Prefetto di ferro",3.871497806487
"10098",54140,"Providence",7.83063752965518
"10099",5205,"Pumping Iron",5.6322592733861
"10100",44805,"Loose Shoes",5.51746037046661
"10101",22311,"Quel maledetto treno blindato",7.29856025686677
"10102",29437,"Rabid",5.48026097663882
"10103",31718,"Race for Your Life, Charlie Brown",6.44720972364797
"10104",36748,"Raggedy Ann & Andy: A Musical Adventure",4.52412463610809
"10105",11319,"The Rescuers",7.78585401620454
"10106",67822,"Rituals",6.85755077847486
"10107",63029,"Il signor Robinson, mostruosa storia d'amore e d'avventure",7.63040738420698
"10108",10670,"Rollercoaster",8.08685505093752
"10109",21948,"Rolling Thunder",8.40592486870067
"10110",134738,"Roseland",4.37597687028007
"10111",85695,"Ruby",4.21539249952501
"10112",36879,"La bestia in calore",4.22033995883604
"10113",264080,"SST: Death Flight",3.89614599830382
"10114",66013,"San shao ye de jian",5.8156879030577
"10115",46114,"San shi liu mi xing quan",5.31186908686872
"10116",29114,"Satan's Cheerleaders",1.51546296937537
"10117",11009,"Saturday Night Fever",7.45936130994252
"10118",33018,"Schizo",5.70404542333791
"10119",142984,"Scott Joplin",3.07728104568335
"10120",18196,"The Sentinel",5.88479569950504
"10121",56589,"La 7ème compagnie au clair de lune",7.60059873938956
"10122",47474,"The Serpent's Egg",7.73244268016707
"10123",80556,"शतरंज के खिलाड़ी",7.66515890671026
"10124",26680,"Shock Waves",4.45581870525405
"10125",81462,"Short Eyes",7.55580690065628
"10126",48773,"Si wang ta",6.36884689886043
"10127",61642,"Silver Bears",6.98755072413288
"10128",11940,"Sinbad and the Eye of the Tiger",7.15385226383962
"10129",241763,"Skateboard",5.28478573317474
"10130",11590,"Slap Shot",9.45444945520047
"10131",37582,"Sleeping Dogs",7.11014481568924
"10132",255843,"Slumber Party '57",1.67765701358847
"10133",31139,"Служебный роман",7.55662037945095
"10134",11006,"Smokey and the Bandit",9.12300306343587
"10135",49353,"Snowbeast",2.38595960620755
"10136",37177,"Собака на сене",8.40702634476214
"10137",633,"Soldaat van Oranje",7.41439317157587
"10138",38985,"Sorcerer",9.99384099476218
"10139",48227,"La Soufrière - Warten auf eine unausweichliche Katastrophe",4.02216032113498
"10140",46853,"Maladolescenza",7.56594620965951
"10141",691,"The Spy Who Loved Me",9.90011192531463
"10142",52914,"Squadra antifurto",5.71844989214204
"10143",50758,"Squadra antitruffa",2.82640820178151
"10144",42542,"Starship Invasions",4.29295931608136
"10145",46793,"Stíny horkého léta",7.2517179943899
"10146",6078,"The Strange Case of the End of Civilization as We Know It",6.38162736318807
"10147",71996,"Stunts",5.41468658870338
"10148",64577,"Il sole nella pelle",4.14512808048229
"10149",5731,"Summer City",6.06761496621636
"10150",84801,"Summer School",5.14750266209675
"10151",11906,"Suspiria",6.48866639099884
"10152",55762,"Sweeney!",6.13107424291116
"10153",198521,"Sweet Revenge",6.16228094388221
"10154",266135,"Tail Gunner Joe",4.3837351387063
"10155",107056,"Tanczacy jastrzab",3.21087924136032
"10156",161374,"Tarantulas: The Deadly Cargo",6.7360995793756
"10157",22090,"Telefon",9.72916828975732
"10158",49158,"Tentacoli",4.52276718396316
"10159",149961,"To ching chien ko wu ching chien",5.96431716024608
"10160",257605,"The Trial of Lee Harvey Oswald",4.86373437165358
"10161",61280,"The Turning Point",5.9964038313368
"10162",75938,"Twilight's Last Gleaming",8.77734793194449
"10163",88309,"Un taxi mauve",6.43082092366897
"10164",2459,"Un éléphant ça trompe énormément",8.50720369660745
"10165",75903,"The Uncanny",2.72994878053345
"10166",63318,"L'une chante, l'autre pas",6.86458174910686
"10167",42603,"Valentino",5.52913613526769
"10168",74884,"Vanessa",5.85360951567127
"10169",83230,"Veredas",6.12024317687435
"10170",68863,"La via della droga",6.50266861534067
"10171",30888,"La visita del vicio",8.51463024666786
"10172",56533,"Viva Knievel!",4.88202512099727
"10173",65898,"La vocation suspendue",5.93308426639399
"10174",59959,"Vous n'aurez pas l'Alsace et la Lorraine",6.12339241350711
"10175",38268,"Wakusei daisenso",5.28633776170296
"10176",102444,"Welcome to Blood City",3.41595379622869
"10177",86241,"Welcome to L.A.",4.45852535431721
"10178",23312,"Which Way Is Up?",7.53223633608728
"10179",47914,"The White Buffalo",4.32210811931419
"10180",114514,"Who Are the DeBolts? And Where Did They Get Nineteen Kids?",3.29744049797919
"10181",16220,"Wizards",6.12443013625088
"10182",45579,"The World's Greatest Lover",5.50964254055391
"10183",92316,"Yeti - Il gigante del 20° secolo",4.10145021286483
"10184",56095,"鷹爪鐵布衫",6.65520323202526
"10185",42231,"You Light Up My Life",3.88071433020526
"10186",67493,"Centennial",6.34041747090222
"10187",64042,"D'Artanyan I Tri Mushketyora",9.18233536148208
"10188",143769,"Pennies from Heaven",4.35927904087392
"10189",65089,"31 Iyunya",6.15354883451037
"10190",165159,"Agenzia Riccardo Finzi... praticamente detective",2.31476034005167
"10191",49096,"Ai No Borei",5.52690923805246
"10192",31542,"L'albero degli zoccoli",7.06888015400479
"10193",16378,"The Rutles: All You Need Is Cash",8.95381607172453
"10194",85637,"Always for Pleasure",3.46205547413387
"10195",33470,"American Boy: A Profile of: Steven Prince",3.77108971161571
"10196",131478,"Amor de Perdição",5.16913412960943
"10197",260893,"L'arma",5.25190729937557
"10198",106388,"As You Like It",6.45506385995765
"10199",54523,"Autostop rosso sangue",8.83678071709817
"10200",166680,"Avalanche",5.40256062809627
"10201",55685,"Avere vent'anni",6.40074784233572
"10202",66946,"The Bad News Bears Go to Japan",4.75560622509825
"10203",50166,"Lucky Luke: La Ballade des Dalton",5.54065713015757
"10204",260899,"La banda Vallanzasca",5.06245801028723
"10205",63899,"Белый Бим Чёрное ухо",7.92178533811071
"10206",259075,"Bermude: la fossa maledetta",3.54639452671498
"10207",42213,"The Big Fix",6.69223437155963
"10208",1815,"The Big Sleep",6.35776930672149
"10209",18387,"Big Wednesday",8.93018718514721
"10210",100063,"Blackout",5.57157705359998
"10211",34023,"Bloodsucking Freaks",3.36968533434504
"10212",14839,"Blue Collar",7.6452684012152
"10213",64257,"Tai ji yuan gong",4.79601260986194
"10214",16241,"The Boys from Brazil",7.99065497248088
"10215",27521,"The Boys in Company C",6.10795579795178
"10216",72412,"Brass Target",5.82372340222013
"10217",24429,"The Brink's Job",7.86258043642529
"10218",11183,"Les Bronzés",8.5336212393627
"10219",3786,"Buck Rogers in the 25th Century",5.05905978546542
"10220",24153,"The Buddy Holly Story",7.872873811378
"10221",116988,"Cadena perpetua",7.81543919823918
"10222",4484,"La Cage aux folles",9.00740761706008
"10223",26686,"California Suite",7.91830438689293
"10224",40081,"残缺",7.88418812360121
"10225",11935,"Capricorn One",8.71623011613494
"10226",61864,"La Carapate",7.19349263968771
"10227",86182,"The Cat and the Canary",4.34272459672273
"10228",19378,"The Cat from Outer Space",6.65236508779286
"10229",97029,"Ceddo",6.08252165592874
"10230",8070,"La Chambre verte",7.38593291989934
"10231",69069,"The Chant of Jimmie Blacksmith",5.96455919613046
"10232",46448,"Charleston",6.57117017239918
"10233",14584,"The Cheap Detective",7.30211506356119
"10234",277167,"The Children of Sanchez",6.14728758822243
"10235",22396,"Amore, piombo e furore",4.69311420132115
"10236",46158,"Holocaust 2000",5.29068099436375
"10237",100888,"Circuito chiuso",3.66764583190301
"10238",64304,"陸小鳳之繡花大盜",3.8558868074246
"10239",85268,"Cleopatra Wong",4.9542072300183
"10240",52920,"Co mi zrobisz, jak mnie złapiesz",5.29437182164203
"10241",11223,"Coma",7.99436217394123
"10242",106682,"The Comeback",4.80785048966465
"10243",42201,"Comes a Horseman",5.29394908397757
"10244",31657,"Coming Home",6.34521027102629
"10245",128563,"Il commissario di ferro",2.54123021635268
"10246",9584,"Convoy",7.88653136643548
"10247",27201,"Corvette Summer",7.15852521221076
"10248",31214,"Così come sei",5.4307795563073
"10249",128588,"Sono stato un agente C.I.A.",2.28460195495693
"10250",48318,"Családi tűzfészek",6.75831692992775
"10251",10766,"Damien: Omen II",8.01838018071145
"10252",923,"Dawn of the Dead",7.16089407780853
"10253",16642,"Days of Heaven",8.24013469539958
"10254",4192,"Death on the Nile",5.94388924030232
"10255",28735,"Deathsport",5.26766719151957
"10256",11778,"The Deer Hunter",8.70541859139345
"10257",42203,"Despair",8.49984334941479
"10258",12578,"Deutschland im Herbst",6.08887020678971
"10259",26702,"Devil Dog: The Hound of Hell",3.02059030215325
"10260",115894,"El diputado",5.03635622533482
"10261",94630,"Dokter Vlimmen",5.45057822601101
"10262",33104,"डॉन",7.38703140684165
"10263",42234,"Dona Flor e Seus Dois Maridos",5.86937070657186
"10264",26703,"Dracula's Dog",2.61767186767481
"10265",2153,"The Driver",8.71025449509
"10266",48268,"Magyar rapszódia",3.23017351701234
"10267",39412,"Goodbye Emmanuelle",5.42779653365819
"10268",257006,"Incontro con gli umanoidi (L'ultimo s.o.s.) (Uragano sulle Bermude)",2.90623138231198
"10269",35976,"The End",8.20350558910282
"10270",15417,"Every Which Way But Loose",7.53334220026421
"10271",44698,"The Evil",6.0809572230952
"10272",70490,"Massacre Mafia Style",6.73324780980138
"10273",29143,"Eyes of Laura Mars",6.5583424055407
"10274",28932,"F.I.S.T.",7.09308444720488
"10275",42204,"FM",5.68579260874614
"10276",12237,"Faces of Death",3.4622981853831
"10277",29817,"Fairy Tales",5.30363685336309
"10278",54000,"Fedora",6.27098794915939
"10279",18735,"飛渡捲雲山",5.39191374047229
"10280",116800,"Filming Othello",4.42259827347369
"10281",142358,"La fine del mondo nel nostro solito letto in una notte piena di pioggia",6.94622361809585
"10282",63435,"Fingers",7.72772348778044
"10283",13481,"Wu du",6.92284768969864
"10284",40420,"Flic ou Voyou",7.1645708641959
"10285",17339,"Force 10 from Navarone",7.46387129311403
"10286",47219,"The Foreigner",6.50411878010221
"10287",15659,"Foul Play",7.97791400583402
"10288",52485,"Further Adventures of the Wilderness Family",6.22615741813746
"10289",12611,"The Fury",7.898596140587
"10290",13333,"死亡遊戲",8.36890497354424
"10291",119552,"Gas Pump Girls",6.16232293429662
"10292",24998,"Gates of Heaven",5.35948224522714
"10293",72111,"The Ghost of Flight 401",5.3756094618946
"10294",167882,"The Gift of Love",5.02855841589104
"10295",111469,"Girlfriends",7.52821161457236
"10296",4049,"Die gläserne Zelle",5.69933248886308
"10297",32052,"Go Tell the Spartans",5.79698353613855
"10298",34130,"Goin' South",7.30552525625399
"10299",31948,"Gray Lady Down",7.61509042586776
"10300",41604,"Grayeagle",3.92799702184672
"10301",621,"Grease",6.82333855639773
"10302",57578,"The Greek Tycoon",6.25943449575776
"10303",113105,"La guerra dei robot",3.28271626827682
"10304",948,"Halloween",9.74687544058102
"10305",13514,"豪俠",6.46894391470104
"10306",113777,"Harper Valley P.T.A.",7.5935912727781
"10307",12185,"Heaven Can Wait",7.02312372383095
"10308",12262,"The Hills Have Eyes",5.40264682087021
"10309",26550,"Piccole labbra",7.78162676215381
"10310",1362,"The Hobbit",8.37372367123943
"10311",16214,"Hooper",7.32097908364297
"10312",28736,"Hot Lead & Cold Feet",5.50590501685529
"10313",36361,"House Calls",5.93850507860546
"10314",88034,"L'hypothèse du tableau volé",5.39785586282584
"10315",12761,"Höstsonaten",7.79320423330526
"10316",25239,"Day of the Woman",7.79031614708776
"10317",55457,"I Wanna Hold Your Hand",8.37756996957885
"10318",50541,"Ice Castles",6.27423962473439
"10319",156235,"In Praise Of Older Women",5.47539037413569
"10320",42206,"In einem Jahr mit 13 Monden",7.3337642115386
"10321",59871,"L'infermiera di campagna",5.87388687815292
"10322",74080,"L'ingorgo",6.43764994370823
"10323",23692,"The Initiation of Sarah",3.5516437861578
"10324",108949,"Insiang",8.45015555407764
"10325",15867,"Interiors",9.08543177630428
"10326",11850,"Invasion of the Body Snatchers",8.80033340181295
"10327",40939,"إسكندرية... ليه؟",6.52927240204983
"10328",28155,"It Lives Again",3.5721336277132
"10329",86210,"Jailbait Babysitter",4.57004110519729
"10330",579,"Jaws 2",7.79038028779811
"10331",40054,"Je suis timide... mais je me soigne",7.31204248398138
"10332",66762,"Jennifer",2.75179316260214
"10333",411432,"執法者",3.66352821897869
"10334",165432,"জয় বাবা ফেলুনাথ",5.09867938285558
"10335",39704,"KISS Meets the Phantom of the Park",3.64243433727165
"10336",36275,"Killer Fish",4.71019937323846
"10337",20863,"King of the Gypsies",7.36527803469272
"10338",256520,"Kogda Ya Stanu Velikanom",5.18680952425337
"10339",31551,"Lady Oscar",2.73726030791549
"10340",17874,"Laserblast",5.05321377369649
"10341",13963,"The Last Waltz",5.90801044332198
"10342",258253,"ქალაქი ანარა",7.16098431868433
"10343",11144,"Lo chiamavano Bulldozer",7.39312172066141
"10344",83876,"Long xie shi san ying",5.94230898149802
"10345",123,"The Lord of the Rings",7.49767786068309
"10346",178032,"Lúcio Flávio, o Passageiro da Agonia",3.38835071419273
"10347",56132,"The Mafu Cage",6.08789305389313
"10348",34193,"Magic",7.75172647216842
"10349",60029,"Malibu Beach",5.334800343765
"10350",40060,"The Manitou",3.55336331410019
"10351",26517,"Martin",5.36145626847818
"10352",103612,"Matilda",4.0851153806233
"10353",8430,"Il Messia",4.46007991051602
"10354",11327,"Midnight Express",9.21920082573701
"10355",4479,"Les Misérables",6.43115816033584
"10356",66949,"Molière",5.92971474727333
"10357",110598,"Moment by Moment",2.88469709066065
"10358",39973,"La montagna del dio cannibale",5.61129018170199
"10359",85420,"Movie Movie",6.7078090416531
"10360",229670,"Män kan inte våldtas",5.74425204646429
"10361",48297,"Nan Shao Lin yu bei Shao Lin",6.57726920803883
"10362",8469,"Animal House",9.86648378768357
"10363",293380,"The Nativity",5.2308769823532
"10364",88285,"Newsfront",4.74162309499795
"10365",47956,"The Norseman",4.648617578014
"10366",299165,"Nunca en horas de clase",4.98423650384782
"10367",45004,"I Nuovi Mostri",7.85980109315166
"10368",163631,"Oliver's Story",6.44663183110558
"10369",47901,"The One and Only",4.88979825491899
"10370",216153,"One in a Million: The Ron LeFlore Story",5.40696651403461
"10371",95752,"The Other Side of the Mountain: Part II",4.01372900202531
"10372",70349,"Panna a netvor",5.89492136355939
"10373",23916,"Paradise Alley",7.51295116070697
"10374",11367,"Pari e dispari",6.41596456866279
"10375",98851,"Parts: The Clonus Horror",2.1439000888859
"10376",17212,"Patrick",6.75522616885282
"10377",75733,"Perceval le Gallois",5.66753541766036
"10378",29107,"Les Raisins de la mort",3.96788670432943
"10379",34792,"Petey Wheatstraw",5.58416885532314
"10380",45691,"Picassos Äventyr",8.08176036999506
"10381",24831,"Piranha",5.2828473220733
"10382",38020,"Planet of Dinosaurs",5.36683224852729
"10383",144229,"Power Play",7.11974110434246
"10384",53223,"Powers of Ten",3.81832432711724
"10385",26973,"Pretty Baby",6.65223981799352
"10386",147683,"Profetul, aurul și ardelenii",5.43388554430117
"10387",4267,"Préparez vos mouchoirs",7.29821153260319
"10388",18760,"拳精",5.66984970973695
"10389",102841,"Rabbit Test",4.93578178077624
"10390",55558,"Rautakauppias Uuno Turhapuro, presidentin vävy",2.28975134129228
"10391",107262,"A Real American Hero",5.52517058485428
"10392",84207,"Remember My Name",7.50834848259679
"10393",93669,"Les Rendez-vous d'Anna",6.9401889187285
"10394",32677,"Rescue From Gilligan's Island",4.93961470163666
"10395",14822,"Return from Witch Mountain",6.3038945879023
"10396",224079,"Revanșa",6.98776976574415
"10397",6081,"Revenge of the Pink Panther",8.49927883197118
"10398",30143,"ルパン三世 ルパンVS複製人間",6.84746994202056
"10399",47121,"El sacerdote",6.7423966027039
"10400",37672,"Same Time, Next Year",7.26467195523225
"10401",119010,"Sasquatch, the Legend of Bigfoot",3.55477758773539
"10402",34666,"Die Schweizermacher",6.59552455166148
"10403",218296,"The Secret Life of Plants",4.03346968729052
"10404",42326,"Sella d'argento",3.87887796056343
"10405",4988,"Semi-Tough",6.30031181316264
"10406",52681,"September 30, 1955",5.84689780203572
"10407",91624,"La settima donna",4.57640664296603
"10408",116760,"Sextette",3.44525710155868
"10409",36759,"Sgt. Pepper's Lonely Hearts Club Band",4.96158371431794
"10410",11841,"少林卅六房",9.00413206347214
"10411",35170,"Snake and Crane Arts of Shaolin",5.86763235894669
"10412",11537,"蛇形刁手",8.61170330856837
"10413",56177,"Fatto di sangue fra due uomini per causa di una vedova. Si sospettano moventi politici",3.73263211086173
"10414",48131,"The Shout",6.46677522367768
"10415",25338,"The Silent Partner",8.62986354710055
"10416",99261,"Solamente nero",5.23341335174797
"10417",120520,"Somebody Killed Her Husband",4.29616105329934
"10418",31428,"Someone's Watching Me!",5.70758628721028
"10419",52913,"Squadra antimafia",6.00534729990561
"10420",237925,"The Squeeze",4.54549323771346
"10421",10841,"Steiner - Das Eiserne Kreuz Teil II",4.40884650070039
"10422",23397,"Straight Time",7.78998695416442
"10423",159538,"The Strange Case of Alice Cooper",4.1736535151055
"10424",37938,"Stranger in Our House",5.04498724166455
"10425",120386,"The Stud",3.51812971532897
"10426",27805,"Stunt Rock",4.36558134188572
"10427",106970,"La polizia è sconfitta",5.93690359627622
"10428",42211,"Suor Omicidi",6.21103181750741
"10429",264098,"Superdome",3.79210274541164
"10430",1924,"Superman",8.82952661173982
"10431",85787,"世界名作童話 白鳥の湖",4.70704816345632
"10432",46878,"The Swarm",6.74879345510995
"10433",86942,"Tusk",2.2750031290081
"10434",59402,"螳螂",5.80222954672805
"10435",256382,"തമ്പു്",6.58781471305229
"10436",42212,"Thank God It's Friday",4.27879918618781
"10437",60287,"The Thirty Nine Steps",4.87876767436406
"10438",28746,"Ilsa, the Tigress of Siberia",5.8797507269702
"10439",27495,"The Toolbox Murders",3.94887326795884
"10440",89056,"Torino violenta",4.02556089514282
"10441",299121,"Train Ride to Hollywood",3.67331650049993
"10442",22519,"The Two Worlds of Jennie Logan",5.66708640890774
"10443",54160,"宇宙からのメッセージ",5.37184589224575
"10444",30876,"Ultimo mondo cannibale",6.61310130532854
"10445",74809,"Un Papillon sur l'épaule",6.5549366906941
"10446",38731,"An Unmarried Woman",6.74778247805307
"10447",183635,"Un uomo in ginocchio",8.14575317339203
"10448",11455,"Up in Smoke",9.1172565283081
"10449",2813,"Violette Nozière",7.23492340458496
"10450",30117,"Warlords of Atlantis",5.70103882152046
"10451",11837,"Watership Down",9.13601953389905
