"","id","title","prediction_score"
"12054",13754,"Tekkonkinkreet",2.66666666666667
"12055",14284,"In the Shadow of the Moon",0
"12056",20308,"Stephanie Daley",3
"12057",6641,"Love and Other Disasters",2
"12058",15071,"The Contractor",3.5
"12059",8414,"Interview",3
"12060",10425,"The Death and Life of Bobby Z",3.125
"12061",24170,"Private Fears in Public Places",1.75
"12062",20942,"House of Bamboo",2.75
"12063",7737,"Resident Evil: Extinction",1.33333333333333
"12064",13257,"Mr. Woodcock",2
"12065",10030,"Good Luck Chuck",3.5
"12066",5915,"Into the Wild",3.5
"12067",13680,"The Game Plan",2.75
"12068",4588,"Lust, Caution",2.625
"12069",14313,"Feast of Love",2.33333333333333
"12070",2728,"Postal",2.75
"12071",2274,"The Seeker: The Dark Is Rising",2.8
"12072",9038,"The Heartbreak Kid",3.5
"12073",7211,"Dan in Real Life",2.33333333333333
"12074",4538,"The Darjeeling Limited",3.5
"12075",2001,"We Own the Night",3.5
"12076",4517,"Elizabeth: The Golden Age",1.16666666666667
"12077",4566,"Michael Clayton",1.83333333333333
"12078",4520,"Sleuth",4
"12079",6615,"Lars and the Real Girl",2.33333333333333
"12080",4513,"30 Days of Night",2.5
"12081",5125,"Rendition",4
"12082",3877,"Things We Lost in the Fire",3
"12083",8954,"Reservation Road",3.5
"12084",4771,"Gone Baby Gone",1.83333333333333
"12085",10759,"The Comebacks",3.5
"12086",14251,"Weirdsville",2.83333333333333
"12087",14848,"The Dog Problem",2
"12088",14930,"Relative Strangers",3.5
"12089",9773,"Alien Autopsy",2.75
"12090",13538,"Straightheads",5
"12091",18421,"Climates",3
"12092",4512,"The Assassination of Jesse James by the Coward Robert Ford",1.66666666666667
"12093",84972,"Chronicle of a Summer",0
"12094",37954,"The Breaking Point",3
"12095",39893,"The Nanny",4
"12096",13197,"10th & Wolf",2.5
"12097",15048,"Beaufort",1.5
"12098",14041,"Civic Duty",3.5
"12099",9898,"The Killing Floor",3.75
"12100",1922,"Irina Palm",3
"12101",41044,"I'm Reed Fish",2
"12102",84567,"Between Heaven and Hell",1.66666666666667
"12103",15669,"The Final Season",3
"12104",2011,"Persepolis",2.5
"12105",5708,"Control",3
"12106",5951,"The Jane Austen Book Club",2.33333333333333
"12107",114033,"...And the Pursuit of Happiness",0
"12108",13319,"Frost Bite",2.16666666666667
"12109",33688,"Jonny Vang",3.5
"12110",20646,"Graveyard of Honor",2.375
"12111",90374,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",0
"12112",18613,"Fugitive Pieces",3
"12113",9911,"Outlaw",3.16666666666667
"12114",27419,"Les Bonnes Femmes",1.16666666666667
"12115",15667,"The Last Winter",2.5
"12116",14753,"Silk",1.75
"12117",46067,"Mary, Queen of Scots",1.5
"12118",50155,"Can't Help Singing",0
"12119",13066,"I Want Someone to Eat Cheese With",2
"12120",27827,"Manufacturing Dissent",0
"12121",3603,"Black Sheep",1.75
"12122",2014,"The Edge of Heaven",3
"12123",17202,"Why Did I Get Married?",3.25
"12124",663,"Saw IV",2.5
"12125",9262,"My Mom's New Boyfriend",2
"12126",15651,"For the Bible Tells Me So",0
"12127",27276,"Gemini",0.75
"12128",95560,"The Monster Walks",2.5
"12129",25476,"Scum",2.75
"12130",48301,"Return to the 36th Chamber",2
"12131",29362,"Full of It",2.83333333333333
"12132",33931,"The Sea Wolf",4
"12133",12646,"Valhalla",2
"12134",20605,"The City of Violence",3.5
"12135",14279,"My Kid Could Paint That",0
"12136",20607,"Dawn Breaks, Which Is No Small Thing",3.5
"12137",2015,"Secret Sunshine",3
"12138",28007,"The Reckless Moment",5
"12139",7347,"Elite Squad",2.5
"12140",14421,"The Year My Parents Went On Vacation",3
"12141",5718,"King of California",3.25
"12142",5126,"Martian Child",3
"12143",16126,"Flight of the Living Dead: Outbreak on a Plane",1
"12144",18731,"Last Hero in China",1.83333333333333
"12145",37005,"All Souls Day: Dia de los Muertos",0
"12146",18442,"Decoys",2.33333333333333
"12147",42173,"Chilly Scenes of Winter",2.33333333333333
"12148",4982,"American Gangster",2.75
"12149",5559,"Bee Movie",2.875
"12150",25755,"Citizen Dog",1.8
"12151",7972,"Before the Devil Knows You're Dead",3.5
"12152",2013,"The Diving Bell and the Butterfly",3
"12153",6977,"No Country for Old Men",3.5
"12154",39127,"Ripley Under Ground",4
"12155",4953,"Be Kind Rewind",3.25
"12156",10520,"Itty Bitty Titty Committee",3.5
"12157",26336,"Crazy Love",0.25
"12158",37368,"The Fugitive",0
"12159",19026,"Azur & Asmar: The Princes' Quest",2
"12160",5123,"August Rush",1.66666666666667
"12161",16203,"Space Is the Place",2
"12162",53827,"The Dawn Rider",1
"12163",18612,"The Desperate Hours",3.125
"12164",5817,"You, the Living",2.16666666666667
"12165",13363,"The Man from Earth",2.5
"12166",43987,"No Mercy for the Rude",2.75
"12167",32726,"Hellfighters",2.16666666666667
"12168",4515,"Lions for Lambs",2.25
"12169",5375,"Fred Claus",2.83333333333333
"12170",2310,"Beowulf",2.66666666666667
"12171",2284,"Mr. Magorium's Wonder Emporium",3.5
"12172",6639,"Love in the Time of Cholera",1.75
"12173",4723,"Southland Tales",3.5
"12174",29162,"Ever Since the World Ended",1.66666666666667
"12175",48267,"The American Soldier",2.5
"12176",16768,"An Evening with Kevin Smith 2: Evening Harder",1.75
"12177",21296,"Kansas City Confidential",3.5
"12178",24732,"Harrison Bergeron",2.75
"12179",10251,"5ive Girls",2.5
"12180",15006,"Rails & Ties",3
"12181",24060,"Darfur Now",1.25
"12182",34898,"Heavens Fall",2.75
"12183",12555,"I Served the King of England",3.25
"12184",22606,"Texas Terror",2.25
"12185",13561,"Murder Party",1.75
"12186",13168,"Smiley Face",3.5
"12187",20714,"12",2.75
"12188",11148,"XXY",3
"12189",46872,"The Steel Helmet",1.66666666666667
"12190",18312,"Endgame: Blueprint for Global Enslavement",0
"12191",17460,"Blame It on Fidel!",1.5
"12192",5876,"The Mist",2.33333333333333
"12193",4523,"Enchanted",1.5
"12194",1620,"Hitman",3.125
"12195",15250,"This Christmas",3.25
"12196",13474,"P2",2.5
"12197",8079,"Om Shanti Om",2.33333333333333
"12198",13483,"Awake",2.5
"12199",2268,"The Golden Compass",2
"12200",6479,"I Am Legend",2.4
"12201",6477,"Alvin and the Chipmunks",1.5
"12202",7249,"Futurama: Bender's Big Score",2.5
"12203",44783,"Symbiopsychotaxiplasm: Take One",0
"12204",13998,"Margot at the Wedding",3.25
"12205",3902,"I'm Not There.",1.5
"12206",18631,"Beyond The Law",4
"12207",43308,"The Shepherd of the Hills",1.16666666666667
"12208",11476,"As Far As My Feet Will Carry Me",3
"12209",8272,"The Savages",3
"12210",13186,"Wrong Turn 2: Dead End",2.5
"12211",6537,"The Orphanage",2.66666666666667
"12212",43798,"That Hamilton Woman",0.875
"12213",7326,"Juno",2.33333333333333
"12214",1874,"Goodbye Bafana",1.5
"12215",55192,"Tokyo Twilight",3
"12216",33003,"Maxed Out",0
"12217",1989,"My Blueberry Nights",1.75
"12218",4946,"The Swimming Pool",2.75
"12219",24123,"Cake",2.33333333333333
"12220",28522,"Day of the Dead 2: Contagium",1
"12221",48266,"Ma Mère",3
"12222",71848,"Noise",2.75
"12223",34424,"Party Monster: The Shockumentary",0
"12224",25460,"Return to Sender",3
"12225",25740,"Buy the Ticket, Take the Ride",0
"12226",13076,"Starting Out in the Evening",3
"12227",11600,"Redacted",1.5
"12228",35237,"Suicide Killers",0
"12229",13023,"The Devil Came on Horseback",0
"12230",150938,"All Passion Spent",0
"12231",46902,"The Treatment",2.33333333333333
"12232",10884,"10 Questions for the Dalai Lama",0
"12233",13348,"Helvetica",0
"12234",64942,"Mary",3
"12235",25784,"Journey from the Fall",3
"12236",22452,"The War on Democracy",0
"12237",7350,"The Bucket List",3.25
"12238",66110,"Fall from Grace",0
"12239",26600,"Between Two Worlds",1.5
"12240",7979,"The Kite Runner",3
"12241",20567,"Sex and Fury",2.25
"12242",45126,"Regular Lovers",1.75
"12243",52473,"Allegro",1.375
"12244",12171,"The Deaths of Ian Stone",2.5
"12245",157373,"Commune",0
"12246",71066,"Robin Hood",1.83333333333333
"12247",13299,"Train Man",2
"12248",13250,"Butterfly on a Wheel",3.5
"12249",42790,"Seduced and Abandoned",3.25
"12250",9867,"The Go-Getter",3.5
"12251",15495,"The Hamiltons",2.66666666666667
"12252",53896,"Close My Eyes",1.75
"12253",14148,"The Flock",2.625
"12254",48737,"The Maidens' Conspiracy",4
"12255",13198,"Wristcutters: A Love Story",1.75
"12256",14804,"Vitus",1.5
"12257",111744,"Joe and Max",1.5
"12258",36328,"Longford",2.75
"12259",23817,"The Big Bad Swim",3.25
"12260",13885,"Sweeney Todd: The Demon Barber of Fleet Street",1
"12261",6637,"National Treasure: Book of Secrets",2.75
"12262",12130,"I Don't Want to Sleep Alone",1.75
"12263",7345,"There Will Be Blood",3
"12264",42529,"W.R. - Mysteries of the Organism",2.16666666666667
"12265",6538,"Charlie Wilson's War",2.16666666666667
"12266",40682,"The Train Robbers",1
"12267",440,"Aliens vs Predator: Requiem",1.8
"12268",6575,"Walk Hard: The Dewey Cox Story",1.75
"12269",19213,"Pledge This!",3.5
"12270",19103,"As You Like It",2.33333333333333
"12271",6076,"Rabbit Without Ears",2.33333333333333
"12272",9546,"Ricochet",3.16666666666667
"12273",40860,"Drained",1.75
"12274",111854,"Chicks With Sticks",3.5
"12275",14047,"The Great Debaters",3
"12276",1488,"Mongolian Ping Pong",3.25
"12277",14118,"Dedication",2.33333333333333
"12278",54318,"The Water Horse",2
"12279",69315,"Battlestar Galactica: Razor",2.4
"12280",45871,"The Mission",2.75
"12281",6023,"P.S. I Love You",1.75
"12282",26990,"The Perfect Holiday",2.25
"12283",6557,"27 Dresses",2
"12284",107282,"Savages",2.16666666666667
"12285",28363,"The Mad Magician",1.66666666666667
"12286",17181,"Nanking",1
"12287",69557,"The Pumpkin Eater",3
"12288",110909,"Things I Never Told You",2
"12289",31068,"Killing Words",4
"12290",60141,"Lavoura Arcaica",1.5
"12291",32307,"Santa Claus Conquers the Martians",2.25
"12292",49367,"Two Sons of Francisco",1.5
"12293",28272,"Equinox Flower",3.25
"12294",4787,"Cassandra's Dream",3.5
"12295",21847,"10.5: Apocalypse",4
"12296",33358,"The Mostly Unfabulous Social Life of Ethan Green",2
"12297",7508,"Taare Zameen Par",3
"12298",20629,"Lemonade Joe",1.75
"12299",10253,"Dragon Wars: D-War",2
"12300",44434,"LOL",2.33333333333333
"12301",5259,"The Band's Visit",3.25
"12302",47841,"In Between Days",1.16666666666667
"12303",8329,"[REC]",0
"12304",14062,".45",3.5
"12305",51992,"And Soon the Darkness",2.5
"12306",49717,"God Save the King",1.75
"12307",2312,"In the Name of the King: A Dungeon Siege Tale",2.25
"12308",13195,"Flawless",3.5
"12309",78705,"Live-In Maid",1.5
"12310",30535,"Along the Ridge",3
"12311",7191,"Cloverfield",3
"12312",12085,"Mad Money",2.66666666666667
"12313",24624,"The Detonator",3.5
"12314",4170,"Trade",4
"12315",13252,"Cleaner",2.5
"12316",42635,"Rachel, Rachel",1.75
"12317",11908,"Hatchet",1.75
"12318",15017,"Blonde Ambition",2
"12319",86241,"Welcome to L.A.",1.16666666666667
"12320",8875,"Timber Falls",2.5
"12321",37780,"The Sensation Of Sight",2.5
"12322",18290,"Arranged",2.8
"12323",10247,"He Was a Quiet Man",2.33333333333333
"12324",43604,"Viva Villa!",0
"12325",3575,"The Return of Doctor X",2.5
"12326",28303,"The Cheyenne Social Club",1.83333333333333
"12327",27507,"Laugh, Clown, Laugh",3
"12328",71068,"The Iron Horse",0
"12329",111747,"Just Pals",1.5
"12330",32716,"3 Bad Men",0.25
"12331",41845,"Heaven and Earth",3
"12332",25078,"Cat Soup",1.5
"12333",14069,"The Girl Who Leapt Through Time",1.75
"12334",15053,"Sex and Breakfast",2.33333333333333
"12335",81522,"What?",3.5
"12336",6933,"One Missed Call",1.66666666666667
"12337",14423,"First Sunday",2.75
"12338",8090,"Untraceable",3
"12339",7555,"Rambo",3.5
"12340",16988,"How She Move",3
"12341",7278,"Meet the Spartans",3.5
"12342",9030,"The Eye",2.66666666666667
"12343",14220,"Strange Wilderness",3.5
"12344",13160,"Over Her Dead Body",3.5
"12345",27357,"Fallen Art",2.75
"12346",10834,"Kings of the Road",3
"12347",13059,"The Signal",2.25
"12348",11253,"Hellboy II: The Golden Army",2
"12349",58470,"The Green Man",3.5
"12350",38007,"Ira & Abby",2
"12351",8321,"In Bruges",3
"12352",17665,"The Shoes of the Fisherman",3
"12353",4034,"That Man from Rio",3.16666666666667
"12354",1479,"Clean, Shaven",2.75
"12355",2282,"À nos amours",1.75
"12356",100526,"Thunder Rock",1
"12357",62652,"Bamako",3
"12358",53094,"World on a Wire",3.125
"12359",244145,"The Bottom of the Sea",0
"12360",59474,"Cazuza: Time Doesn't Stop",1.5
"12361",19275,"Future by Design",0
"12362",7973,"Caramel",2.33333333333333
"12363",15020,"Poor Boy's Game",3
"12364",34981,"Operation Homecoming: Writing the Wartime Experience",0
"12365",13054,"Rise of the Footsoldier",3.3
"12366",18893,"Joe Strummer: The Future Is Unwritten",0
"12367",55294,"Canvas",3
"12368",43691,"The Count of Monte Cristo",3.5
"12369",7839,"Wedding Daze",3.5
"12370",77245,"The Prisoner of Shark Island",1.5
"12371",19384,"Dark Angel",2.3
"12372",13121,"Teeth",1.75
"12373",71072,"Crime Zone",2
"12374",46885,"Visiting Hours",2.5
"12375",13315,"Big Bang Love, Juvenile A",1.5
"12376",42041,"Noriko's Dinner Table",1
"12377",13490,"Welcome Home Roscoe Jenkins",3.25
"12378",8676,"Fool's Gold",2.66666666666667
"12379",43705,"The Great Lie",3
"12380",12855,"Blue State",2.33333333333333
"12381",37003,"U2 3D",0
"12382",15030,"Deep Water",2.25
"12383",12167,"The Art of Negative Thinking",3.25
"12384",28093,"In Which We Serve",1.5
"12385",20520,"The Motel",3.25
"12386",76235,"Hunger",3
"12387",48131,"The Shout",1.5
"12388",8247,"Jumper",2
"12389",7992,"It's a Free World...",3
"12390",14105,"Already Dead",2.5
"12391",8390,"Definitely, Maybe",2
"12392",21490,"I Live in Fear",3
"12393",95169,"Four Sons",1.5
"12394",13641,"The Air I Breathe",3.125
"12395",113788,"Hangman's House",2.83333333333333
"12396",18652,"Street Thief",3.5
"12397",125742,"The 10th District Court: Moments of Trial",0
"12398",7461,"Vantage Point",3.125
"12399",8204,"The Spiderwick Chronicles",2
"12400",8328,"Step Up 2: The Streets",1.16666666666667
"12401",14073,"Jodhaa Akbar",1.9
"12402",94009,"Born Reckless",3
"12403",12650,"Il Mare",1.16666666666667
"12404",72602,"Up the River",3
"12405",25919,"Great World of Sound",2.16666666666667
"12406",15365,"Witless Protection",3
"12407",12184,"The Other Boleyn Girl",3
"12408",13260,"Semi-Pro",3.5
"12409",7942,"Run, Fatboy, Run",2
"12410",36091,"Crying Out Love in the Center of the World",1.75
"12411",117001,"Seas Beneath",1.66666666666667
"12412",38052,"Please Vote for Me",0
"12413",13362,"Taxi to the Dark Side",0
"12414",10844,"Out of the Blue",3
"12415",21043,"The Method",4
"12416",23312,"Which Way Is Up?",3.5
"12417",11161,"Grace is Gone",3
"12418",6473,"The Marksman",3.66666666666667
"12419",90387,"Gran Paradiso",4
"12420",33034,"Keeper of the Flame",2.66666666666667
"12421",38804,"The Emperor Waltz",1.33333333333333
"12422",21373,"Descent",4
"12423",13493,"College Road Trip",2.75
"12424",7840,"10,000 BC",2.25
"12425",8848,"The Bank Job",3.5
"12426",13460,"Doomsday",3
"12427",12222,"Horton Hears a Who!",2.3
"12428",8461,"Funny Games",2.5
"12429",7862,"The Counterfeiters",1.5
"12430",12246,"Mongol: The Rise of Genghis Khan",0
"12431",16666,"War Dance",0
"12432",12177,"The Love Guru",2
"12433",15511,"VeggieTales: The Pirates Who Don't Do Anything",2.7
"12434",13025,"Diary of the Dead",1.33333333333333
"12435",2239,"Hallam Foe",3.83333333333333
"12436",7985,"Penelope",1.33333333333333
"12437",7343,"City of Men",3
"12438",28816,"Chicago 10",0
"12439",14066,"Romulus, My Father",3
"12440",37300,"The Woman in White",2.125
"12441",13016,"Zeitgeist",0
"12442",10797,"Terkel in Trouble",2.75
"12443",6391,"Jellyfish",1.75
"12444",14011,"Justice League: The New Frontier",2.5
"12445",29004,"The District",2.5
"12446",18586,"The Hottest State",1.16666666666667
"12447",13196,"Then She Found Me",2.33333333333333
"12448",3764,"The Naked Island",3
"12449",14793,"Sigur Rós: Heima",0
"12450",8944,"What Just Happened",3.25
"12451",15124,"A Little Trip to Heaven",4
"12452",33166,"Downhill Racer",3
"12453",45757,"Saving Sarah Cain",2.5
"12454",28260,"Return of the Living Dead 3",1.5
"12455",12178,"Miss Pettigrew Lives for a Day",2.33333333333333
"12456",14054,"Snow Angels",1.75
"12457",8060,"Married Life",2
"12458",22551,"Believers",2.5
"12459",43797,"Sun Valley Serenade",1.33333333333333
"12460",383,"Mala Noche",3
"12461",78307,"On the Outs",3
"12462",12453,"Stupid Boy",3.25
"12463",28205,"The Class",3
"12464",155,"The Dark Knight",3.125
"12465",72608,"Doctor Bull",3.5
"12466",29369,"Made in U.S.A",2
"12467",29907,"Restless Natives",1.75
"12468",46883,"Quiet City",1.75
"12469",36527,"Phar Lap",2.5
"12470",79161,"51 Birch Street",0
"12471",18070,"Black Dawn",2
"12472",14014,"The Hammer",3.5
"12473",8456,"Never Back Down",2.5
"12474",22521,"Terror's Advocate",0
"12475",79156,"9 Star Hotel",0
"12476",42536,"Napoleon",1.5
"12477",13688,"CJ7",2.1
"12478",8457,"Drillbit Taylor",3.5
"12479",86792,"Dead Awake",2.75
"12480",32579,"Under the Same Moon",3
"12481",11534,"Tropical Malady",1.16666666666667
"12482",18633,"Slipstream",2.16666666666667
"12483",19333,"Terror of Mechagodzilla",1.33333333333333
"12484",31409,"The Smiling Lieutenant",1.33333333333333
"12485",13495,"Alatriste",2
"12486",27323,"Joysticks",3.5
"12487",22060,"Spirit Trap",2.5
"12488",511,"The Promised Land",3
"12489",7797,"Youth Without Youth",1
"12490",8093,"Khadak",3
"12491",8065,"21",2.75
"12492",12890,"Smart People",2.33333333333333
"12493",15185,"Pierrepoint: The Last Hangman",3
"12494",44813,"The Hawk Is Dying",3
"12495",60612,"Le Bal",0
"12496",31421,"The Gymnast",1.75
"12497",24411,"The Shepherd: Border Patrol",3.16666666666667
"12498",4942,"Leatherheads",2.33333333333333
"12499",14044,"Assembly",1
"12500",42143,"Why Not?",3
"12501",11483,"Pirates",3.75
"12502",36223,"Zebraman",1.83333333333333
"12503",25904,"Marketa Lazarová",1.5
"12504",8988,"Stop-Loss",1.5
"12505",7944,"Shine a Light",0
"12506",18031,"Dark Matter",3
"12507",18218,"The Business of Being Born",0
"12508",46982,"Black Peter",3.25
"12509",13317,"The Aerial",2.5
"12510",14272,"Chan Is Missing",2.66666666666667
"12511",28705,"Close to Home",3
"12512",35760,"White Palms",1.5
"12513",16283,"Saawariya",1.16666666666667
"12514",7351,"Julia",3
"12515",8281,"I Always Wanted to Be a Gangster",3
"12516",99339,"Just Anybody",0
"12517",8267,"The Pope's Toilet",2.16666666666667
"12518",13312,"Inside",0
"12519",10488,"Nim's Island",2.375
"12520",11152,"The Ruins",1.5
"12521",15260,"Joy Division",0
"12522",18181,"Manda Bala (Send a Bullet)",0
"12523",9870,"Forgetting Sarah Marshall",2.33333333333333
"12524",14424,"Sex and Death 101",2.33333333333333
"12525",11918,"Superhero Movie",2.5
"12526",1266,"Street Kings",3.125
"12527",12473,"The Visitor",1.83333333333333
"12528",13335,"Harold & Kumar Escape from Guantanamo Bay",3.75
"12529",8827,"99 francs",3.25
"12530",12156,"Private Property",3
"12531",7459,"Speed Racer",2
"12532",9997,"Gabriel",1
"12533",28704,"Diminished Capacity",3.375
"12534",38376,"Nathalie...",3
"12535",8319,"Chapter 27",3
"12536",92299,"The Thief Who Came to Dinner",2
"12537",1729,"The Forbidden Kingdom",2
"12538",12179,"Where in the World Is Osama Bin Laden?",0
"12539",13079,"The Life Before Her Eyes",2.66666666666667
"12540",24701,"Puff, Puff, Pass",3.5
"12541",28131,"Pulp",1.83333333333333
"12542",14324,"Virgin Territory",2.5
"12543",10503,"Happy-Go-Lucky",3.25
"12544",13007,"Religulous",1.75
"12545",9017,"Outpost",2
"12546",25119,"Are You Scared?",2.33333333333333
"12547",53196,"Before Flying Back to Earth",0
"12548",38163,"Bernard and Doris",3.25
"12549",13258,"Son of Rambow",3.5
"12550",14236,"Super High Me",1.75
"12551",13784,"Black Friday",1.5
"12552",27918,"The Invisible Ray",0.666666666666667
"12553",28435,"Murders in the Rue Morgue",0.75
"12554",31604,"The Killer Elite",2.25
"12555",38661,"Tarzan Escapes",3
"12556",40044,"Tarzan Finds a Son!",3
"12557",40214,"Tarzan's Secret Treasure",2.16666666666667
"12558",40045,"Tarzan's New York Adventure",3
"12559",1810,"Viva Zapata!",1
"12560",47120,"Antares",3
"12561",7861,"Outsourced",2.33333333333333
"12562",13018,"Deception",5
"12563",8780,"Baby Mama",3.5
"12564",10886,"The Unknown Woman",1.5
"12565",13650,"Delirious",2.33333333333333
"12566",29291,"Klimt",1.75
"12567",13359,"Expelled: No Intelligence Allowed",0
"12568",26232,"Viva Cuba",0.875
"12569",8617,"Prom Night",1.25
"12570",6967,"The White Massai",3
"12571",1726,"Iron Man",2.66666666666667
"12572",22194,"Possessed",0
"12573",10761,"Made of Honor",2
"12574",12400,"Redbelt",3
"12575",16135,"Mister Lonely",3.25
"12576",14000,"Anamorph",3.75
"12577",43664,"The Bread, My Sweet",1.75
"12578",8681,"Taken",3.5
"12579",16450,"Hero Wanted",3.3
"12580",12198,"Flight of the Red Balloon",2.5
"12581",14784,"The Fall",2.33333333333333
"12582",13001,"Stargate: The Ark of Truth",3
"12583",13412,"Walk All Over Me",3.5
"12584",13162,"Blind Dating",3.5
"12585",13243,"Meet Bill",2.33333333333333
"12586",13008,"An American Crime",2.75
"12587",9029,"What Happens in Vegas",2
"12588",15957,"White Night",3
"12589",8277,"American Pie Presents: Beta House",3.5
"12590",17106,"Numb",2.33333333333333
"12591",12586,"Bella",1.75
"12592",41648,"Fiorile",1.16666666666667
"12593",3014,"The Man Between",5
"12594",43822,"The Stars Look Down",3
"12595",87541,"The Unknown Soldier",0.6
"12596",16042,"a/k/a Tommy Chong",0
"12597",2454,"The Chronicles of Narnia: Prince Caspian",2
"12598",12197,"Reprise",3
"12599",32684,"The Window",5
"12600",25527,"The Ron Clark Story",1.5
"12601",17483,"Shelter",1.83333333333333
"12602",14530,"American Crude",3.5
"12603",21182,"Young @ Heart",0
"12604",13191,"War, Inc.",3.625
"12605",38834,"The Year of the Wolf",3
"12606",15356,"The Girl Next Door",2.625
"12607",15281,"King Corn",0
"12608",217,"Indiana Jones and the Kingdom of the Crystal Skull",3
"12609",13534,"How to Rob a Bank",2.66666666666667
"12610",50700,"Hey Hey It's Esther Blueburger",3.25
"12611",85514,"The Quiet American",2.125
"12612",10120,"Blonde and Blonder",2.75
"12613",60676,"Wesley Willis: The Daddy of Rock 'n' Roll",0
"12614",22498,"Patti Smith: Dream of Life",0
"12615",37481,"Day of the Outlaw",2.5
"12616",12808,"Nina's Heavenly Delights",2.33333333333333
"12617",82437,"Following Sean",0
"12618",43145,"One Hour with You",1.33333333333333
"12619",44260,"Lake of Fire",0
"12620",38282,"The Witnesses",1.75
"12621",12245,"The Oxford Murders",2.5
"12622",10885,"Shutter",1.66666666666667
"12623",15378,"The Grand",3.5
"12624",4564,"Sex and the City",2.33333333333333
"12625",10665,"The Strangers",1.66666666666667
"12626",10822,"Savage Grace",3
"12627",13636,"Bigger Stronger Faster*",0
"12628",9022,"All the Boys Love Mandy Lane",1.66666666666667
"12629",31512,"Memories of Matsuko",3.25
"12630",14103,"Allan Quatermain and the Temple of Skulls",2.16666666666667
"12631",9502,"Kung Fu Panda",2.875
"12632",16117,"What Would Jesus Buy?",0
"12633",130639,"Extreme Private Eros: Love Song 1974",0
"12634",51929,"The Emperor's Naked Army Marches On",0
"12635",74349,"Antonio das Mortes",1.5
"12636",14050,"Recount",1.5
"12637",14019,"Ex Drummer",3.5
"12638",15776,"The Art of Crying",3
"12639",17221,"Where the Sidewalk Ends",3.125
"12640",37308,"100 Rifles",1.5
"12641",29377,"Blood Alley",3.66666666666667
"12642",26119,"Chato's Land",2
"12643",42358,"Cold Sweat",3.5
"12644",50231,"The FBI Story",3
"12645",4857,"Farewell, Friend",2.83333333333333
"12646",79761,"The Iron Mask",2.5
"12647",37626,"St. Ives",2.375
"12648",48564,"Villa Rides",1
"12649",46189,"The Wings of Eagles",1.66666666666667
"12650",72609,"Steamboat Round the Bend",3.5
"12651",117044,"The World Moves On",1.16666666666667
"12652",114348,"Pilgrimage",3
"12653",95402,"Lonelyhearts",3
"12654",14305,"The Andromeda Strain",2.5
"12655",72445,"Boat People",3
"12656",20017,"Wrong Move",3
"12657",45996,"Dust in the Wind",1.75
"12658",10661,"You Don't Mess with the Zohan",2.75
"12659",60261,"The Prefab People",3
"12660",13172,"The Promotion",3.5
"12661",45791,"When Did You Last See Your Father?",3
"12662",9789,"My Brother Is an Only Child",3.5
"12663",13848,"Stuck",1.875
"12664",51484,"July Rhapsody",1.16666666666667
"12665",3687,"Flesh Gordon",2.75
"12666",22090,"Telefon",5
"12667",2982,"The Lost World",2
"12668",42657,"The Mark of Zorro",1.9
"12669",45408,"The Protector",3
"12670",82731,"The Three Musketeers",2.16666666666667
"12671",37412,"Warlock",0
"12672",66180,"The Fiances",1.16666666666667
"12673",31742,"Il Posto",3
"12674",12912,"Chaos Theory",2.33333333333333
"12675",13170,"The Boys & Girls Guide to Getting Down",3.5
"12676",14748,"Boy A",2.75
"12677",15691,"Doctor Who",2.25
"12678",13206,"A Complete History of My Sexual Failures",0.166666666666667
"12679",14392,"The Warlords",1.66666666666667
"12680",18467,"Spiral",4
"12681",14882,"Hounddog",2.5
"12682",8645,"The Happening",3.5
"12683",1724,"The Incredible Hulk",2.66666666666667
"12684",5759,"Baghead",2.16666666666667
"12685",13405,"The Children of Huang Shi",1.5
"12686",49258,"Quill:  The Life of a Guide Dog",3
"12687",10681,"WALL·E",2
"12688",8909,"Wanted",3.16666666666667
"12689",8960,"Hancock",1
"12690",15728,"Boy Culture",1.75
"12691",23676,"Ten Minutes Older: The Trumpet",1.5
"12692",1938,"Angel Face",2
"12693",75141,"Huckleberry Finn",1
"12694",42473,"Tom Sawyer",1
"12695",13993,"Turn the River",3
"12696",11665,"Get Smart",3.5
"12697",13019,"Young People Fucking",2.33333333333333
"12698",21074,"Brick Lane",3
"12699",26354,"Surfwise",0
"12700",22905,"The Rape of Europa",0
"12701",10748,"St. Trinian's",2.5
"12702",27509,"The Penalty",1.83333333333333
"12703",14949,"Crossed Tracks",4
"12704",78998,"Desire",2.375
"12705",12889,"Futurama: The Beast with a Billion Backs",1.875
"12706",28681,"Equinox",2
"12707",41850,"At the Death House Door",1.25
"12708",85559,"Archangel",1.75
"12709",51890,"Battlefield Baseball",1.16666666666667
"12710",45698,"The Hourglass Sanatorium",1.5
"12711",26302,"The Color of Pomegranates",1.5
"12712",32263,"David Cross: Let America Laugh",1.75
"12713",27506,"West of Zanzibar",1.5
"12714",111305,"Tell It to the Marines",2.83333333333333
"12715",27505,"The Unholy Three",2
"12716",27504,"The Unholy Three",2.75
"12717",64852,"London After Midnight",1.5
"12718",78321,"Dog Day",2.5
"12719",77765,"The Klansman",3.5
"12720",45512,"Pocket Money",1.83333333333333
"12721",43031,"The Goddess",3
"12722",13205,"Bambi II",2.33333333333333
"12723",30106,"Gunnin' for That #1 Spot",0
"12724",13065,"Finding Amanda",3.25
"12725",8359,"Kit Kittredge: An American Girl",2.83333333333333
